weightsHO:
3.0708861904068687
-0.4758429573916538
3.9055739994176455
weightsIH:
1.9973890793177325
1.8889268166598157
-0.13702471225900312
-2.0044837107800952
output,target
0.9972045053225743,0.9560000000000001
0.9972589242110853,0.9570000000000001
0.9973124024230662,0.958
0.9973649530743933,0.959
0.9974165891763164,0.96
0.9974673236344821,0.961
0.9975171692480039,0.962
0.9975661387085756,0.9630000000000001
0.9976142445996286,0.9640000000000001
0.9976614993955337,0.9650000000000001
0.997707915460847,0.966
0.9977535050495995,0.967
0.9977982803046287,0.968
0.9978422532569557,0.969
0.9978854358252041,0.97
0.9979278398150605,0.9710000000000001
0.9979694769187795,0.9720000000000001
0.9980103587147292,0.9730000000000001
0.9980504966669779,0.974
0.9980899021249238,0.975
0.9981285863229633,0.976
0.9981665603802011,0.977
0.9982038353002001,0.978
0.9982404219707699,0.9789999999999999
0.9982763311637949,0.9800000000000001
0.9983115735351006,0.9810000000000001
0.9983461596243577,0.982
0.9983800998550237,0.983
0.9984134045343216,0.984
0.9984460838532537,0.985
0.998478147886652,0.986
0.998509606593264,0.9869999999999999
0.9985404698158715,0.9880000000000001
0.9985707472814439,0.9890000000000001
0.9986004486013252,0.99
0.9986295832714532,0.991
0.9986581606726088,0.992
0.9986861900706996,0.993
0.9987136806170719,0.994
0.9987406413488525,0.9949999999999999
0.9987670811893204,0.9960000000000001
0.9987930089483067,0.9970000000000001
0.9988184333226213,0.998
